mol_id,E_HF,E_LNOMP2,E_LNOCCSD,E_LNOCCSDT,corr_MP2,corr_CCSD,corr_CCSDT,delta_MP2_to_CCSDT,mu,alpha,homo,lumo,gap,r2,mol_weight,atomic_numbers
97,-230.96149736845,-231.703588745567,-231.759889243224,-231.782705211325,-0.7420913771169921,-0.7983918747739835,-0.8212078428749976,-0.0791164657580054,1.8995,45.45,-0.2419,0.0814,0.3233,414.1575,72.10620000000006,"[6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
98,-230.97103319932,-231.717953749107,-231.771587431325,-231.794345058206,-0.7469205497870064,-0.8005542320049983,-0.8233118588860009,-0.0763913090989945,1.4604,45.55,-0.256,0.0801,0.3361,413.9118,72.10620000000004,"[8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
99,-266.782119690882,-267.56028921772,-267.604463521165,-267.62680873328,-0.7781695268380417,-0.8223438302829891,-0.844689042397988,-0.0665195155599462,2.4158,38.58,-0.2465,0.0604,0.3069,374.4087,74.07840000000004,"[8, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
100,-195.144210625231,-195.853554712504,-195.91819744044,-195.941176973272,-0.7093440872729957,-0.7739868152089855,-0.7969663480409963,-0.0876222607680006,0.1023,52.92,-0.2632,0.094,0.3573,465.3301,70.13400000000003,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101,-230.965062706545,-231.710465017334,-231.763227668562,-231.785722941243,-0.7454023107889896,-0.7981649620169833,-0.8206602346979821,-0.0752579239089925,1.3092,45.84,-0.2518,0.0822,0.334,418.298,72.10620000000004,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
102,-211.119377200818,-211.85332059146,-211.912203338433,-211.936257107292,-0.733943390641997,-0.7928261376149806,-0.8168799064739858,-0.0829365158319888,1.2483,49.79,-0.2199,0.0931,0.313,432.5081,71.12210000000005,"[6, 6, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
103,-230.964117535748,-231.710762032383,-231.764011316533,-231.787482639693,-0.7466444966350139,-0.7998937807849984,-0.8233651039450081,-0.0767206073099942,1.8159,46.02,-0.2573,0.0984,0.3557,432.2224,72.10620000000004,"[6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
104,-266.783495053377,-267.566672912576,-267.607260467787,-267.629559932962,-0.783177859198986,-0.8237654144099906,-0.8460648795850148,-0.0628870203860287,2.4925,38.43,-0.2369,0.0642,0.3011,370.2795,74.07840000000003,"[8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
105,-193.918886905124,-194.617770380685,-194.669328866117,-194.694777393995,-0.6988834755609901,-0.7504419609930153,-0.7758904888709992,-0.0770070133100091,0.0002,49.82,-0.2974,0.1082,0.4056,328.2069,68.11820000000002,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
106,-229.719653090151,-230.453438741806,-230.494886682718,-230.52070007673,-0.7337856516549834,-0.7752335925669911,-0.8010469865789958,-0.0672613349240123,1.8725,42.39,-0.2352,0.0994,0.3346,298.4772,70.09040000000003,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
107,-191.543267320557,-192.175652584892,-192.210403027156,-192.237824769461,-0.6323852643349994,-0.667135706598998,-0.6945574489040212,-0.0621721845690217,0.4777,45.22,-0.2633,0.0345,0.2978,470.3666,64.08659999999999,"[6, 6, 6, 6, 6, 1, 1, 1, 1]"
108,-207.603800723941,-208.263217605718,-208.290544686196,-208.318705501823,-0.6594168817770196,-0.686743962255008,-0.7149047778819977,-0.055487896104978,3.5925,40.56,-0.2911,0.0111,0.3022,448.7393,65.0747,"[6, 6, 6, 6, 7, 1, 1, 1]"
109,-223.659901809067,-224.347700416634,-224.367454742415,-224.396536602508,-0.6877986075670037,-0.7075529333479835,-0.7366347934409987,-0.0488361858739949,3.6958,36.12,-0.3494,-0.0151,0.3344,429.0927,66.06280000000001,"[7, 6, 6, 6, 7, 1, 1]"
110,-228.601186520179,-229.294129178197,-229.328086698882,-229.354504590261,-0.692942658018012,-0.7269001787030049,-0.7533180700820026,-0.0603754120639905,2.0711,41.41,-0.2583,-0.0337,0.2245,483.1343,68.07460000000002,"[8, 6, 6, 6, 6, 1, 1, 1, 1]"
111,-244.660398992437,-245.380988391883,-245.407391688423,-245.43460316345,-0.7205893994459984,-0.7469926959859947,-0.7742041710129968,-0.0536147715669983,2.172,36.79,-0.2868,-0.0568,0.23,464.3999,69.06270000000002,"[8, 6, 6, 6, 7, 1, 1, 1]"
112,-261.832314263803,-262.599590973407,-262.629191110388,-262.656160727623,-0.7672767096039479,-0.7968768465849507,-0.8238464638199616,-0.0565697542160137,5.0884,38.8,-0.2491,-0.0216,0.2276,391.0845,72.06660000000002,"[7, 6, 7, 6, 8, 1, 1, 1, 1]"
113,-281.65479950202,-282.436849969946,-282.461288242223,-282.488030328312,-0.7820504679260125,-0.8064887402030081,-0.833230826291981,-0.0511803583659684,4.2338,35.69,-0.2934,-0.0298,0.2636,460.7073,73.05070000000002,"[7, 6, 8, 6, 8, 1, 1, 1]"
114,-281.683392443545,-282.464890216666,-282.487001866921,-282.513418106037,-0.7814977731209751,-0.8036094233759741,-0.8300256624920053,-0.0485278893710301,5.2904,34.31,-0.2608,-0.0416,0.2191,372.7845,73.0507,"[8, 6, 7, 6, 8, 1, 1, 1]"
115,-191.557492156905,-192.194764057624,-192.225213614875,-192.254206544542,-0.6372719007190142,-0.6677214579700035,-0.6967143876370017,-0.0594424869179874,1.1881,54.54,-0.242,-0.0085,0.2335,576.5936,64.08659999999999,"[6, 6, 6, 6, 6, 1, 1, 1, 1]"
116,-207.612164772321,-208.278548122218,-208.301165742215,-208.331080060826,-0.6663833498970178,-0.6890009698940105,-0.7189152885050021,-0.0525319386079843,5.1545,47.82,-0.2871,-0.0377,0.2494,553.2094,65.0747,"[6, 6, 6, 6, 7, 1, 1, 1]"
117,-228.605541577476,-229.301196032469,-229.333100120845,-229.36030112713,-0.6956544549929902,-0.7275585433689855,-0.7547595496539827,-0.0591050946609925,3.783,45.67,-0.2642,-0.0592,0.2051,568.7849,68.07460000000002,"[6, 6, 6, 6, 8, 1, 1, 1, 1]"
118,-229.770327174484,-230.485727576843,-230.52886118668,-230.553015586966,-0.7154004023589948,-0.7585340121959803,-0.7826884124820026,-0.0672880101230077,1.2486,46.92,-0.2421,0.0368,0.2789,613.8892,70.09040000000003,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
119,-193.957900063839,-194.63673151104,-194.691822792156,-194.716483743037,-0.67883144720102,-0.7339227283169976,-0.7585836791980114,-0.0797522319969914,0.078,53.93,-0.2401,0.0631,0.3033,652.4812,68.11820000000002,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
120,-246.971592817774,-247.734455259698,-247.78373913795,-247.808320846499,-0.7628624419239998,-0.812146320175998,-0.8367280287249912,-0.0738655868009914,2.9091,46.78,-0.2481,0.0251,0.2732,567.546,73.09430000000005,"[6, 8, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1]"
121,-193.949006847772,-194.628997606624,-194.684729858021,-194.709363793877,-0.679990758852,-0.7357230102489893,-0.7603569461049915,-0.0803661872529915,0.7752,51.47,-0.2586,0.0583,0.3169,593.0141,68.11820000000002,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
122,-210.012777065183,-210.719124739053,-210.767423541408,-210.792767529407,-0.706347673869999,-0.7546464762249911,-0.7799904642239994,-0.0736427903540004,4.0641,46.62,-0.3185,0.0365,0.355,569.5065,69.10630000000003,"[6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
123,-225.988776670784,-226.717701586438,-226.760331069324,-226.785978881792,-0.7289249156540052,-0.7715543985399904,-0.797202211007999,-0.0682772953539938,4.1469,43.52,-0.249,0.0208,0.2698,535.2152,70.09440000000004,"[6, 7, 6, 6, 7, 1, 1, 1, 1, 1, 1]"
124,-229.749305203507,-230.463038221954,-230.508321125075,-230.532776877843,-0.7137330184470159,-0.7590159215680217,-0.7834716743359991,-0.0697386558889832,1.3623,45.04,-0.2565,0.0324,0.2889,532.4302,70.09040000000003,"[6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
125,-245.810169370654,-246.550438342826,-246.58838184362,-246.613503839535,-0.7402689721720037,-0.778212472966004,-0.8033344688810189,-0.0630654967090151,4.5445,40.22,-0.2859,0.008,0.2939,509.5881,71.07850000000003,"[6, 8, 6, 6, 7, 1, 1, 1, 1, 1]"
126,-229.768972779706,-230.4844556968,-230.528143139883,-230.552179790324,-0.7154829170940218,-0.7591703601770234,-0.783207010618014,-0.0677240935239922,1.3892,44.05,-0.2624,0.0549,0.3174,542.7424,70.09040000000003,"[8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
127,-245.831616478469,-246.573693864743,-246.609897204756,-246.63465439968,-0.7420773862740191,-0.7782807262870222,-0.8030379212110006,-0.0609605349369815,3.7158,39.41,-0.2914,0.0323,0.3237,519.4529,71.07850000000003,"[8, 6, 6, 6, 7, 1, 1, 1, 1, 1]"
128,-231.002644606613,-231.743307153717,-231.798385059357,-231.821894451274,-0.7406625471040229,-0.7957404527440133,-0.8192498446610159,-0.078587297556993,2.7552,47.03,-0.2487,-0.0195,0.2292,599.5103,72.10620000000004,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
129,-247.019290005098,-247.784614924601,-247.830335894561,-247.854760851966,-0.7653249195030014,-0.8110458894630028,-0.8354708468680201,-0.0701459273650186,3.694,43.88,-0.2499,0.0335,0.2834,490.704,73.09430000000003,"[6, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
130,-266.83874059601,-267.61780732078,-267.658740675108,-267.682908347711,-0.7790667247700185,-0.8200000790980084,-0.8441677517010362,-0.0651010269310177,4.0425,40.48,-0.2778,0.0091,0.2868,510.9124,74.07840000000003,"[6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
131,-266.808108202142,-267.580534477955,-267.625417853696,-267.648517658223,-0.7724262758129612,-0.8173096515539555,-0.8404094560809767,-0.0679831802680155,2.7959,40.04,-0.2577,-0.0282,0.2295,546.3932,74.07840000000003,"[6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
132,-266.820291896938,-267.59755513214,-267.640463634541,-267.663527966584,-0.7772632352019855,-0.8201717376030047,-0.843236069646025,-0.0659728344440395,1.4229,39.92,-0.2536,-0.0285,0.225,550.4469,74.07840000000003,"[8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
133,-196.347278570307,-197.075984153123,-197.152879777617,-197.174691008467,-0.7287055828159907,-0.8056012073099907,-0.8274124381599961,-0.0987068553440053,0.0603,56.8,-0.3105,0.0925,0.403,721.0614,72.14980000000004,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
134,-232.166763385768,-232.930929409717,-232.995752220009,-233.016967672311,-0.7641660239490022,-0.8289888342409881,-0.8502042865430042,-0.0860382625940019,1.3815,49.63,-0.2615,0.0813,0.3428,669.0122,74.12200000000006,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
135,-232.155884405182,-232.917132422008,-232.983345142162,-233.004871051063,-0.7612480168259879,-0.8274607369799867,-0.8489866458809843,-0.0877386290549964,0.9755,50.27,-0.25,0.0926,0.3426,647.6919,74.12200000000007,"[6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
136,-232.161433889261,-232.922152186611,-232.988267670578,-233.009758649429,-0.760718297349996,-0.8268337813170206,-0.8483247601679977,-0.0876064628180017,0.9301,50.62,-0.2483,0.0931,0.3414,631.0818,74.12200000000006,"[6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
137,-267.97832457541,-268.776433215658,-268.830258475444,-268.851355877645,-0.7981086402480173,-0.8519339000339983,-0.873031302235006,-0.0749226619869887,2.2019,42.99,-0.261,0.0821,0.3431,522.4181,76.09420000000004,"[6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
138,-267.984985705529,-268.784693812429,-268.837499181,-268.858117128061,-0.7997081068999705,-0.8525134754709711,-0.8731314225319693,-0.0734233156319987,2.7191,42.52,-0.2607,0.0779,0.3386,618.0376,76.09420000000004,"[8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
139,-192.745731911069,-193.405932545337,-193.449311385844,-193.475148313483,-0.6602006342680227,-0.7035794747750117,-0.7294164024140173,-0.0692157681459946,0.8635,48.65,-0.2425,0.0503,0.2928,429.6736,66.1024,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
140,-208.728738235847,-209.415361686754,-209.452580334109,-209.479519464333,-0.6866234509070068,-0.7238420982619971,-0.7507812284860051,-0.0641577775789983,1.2763,45.22,-0.2422,0.0322,0.2744,408.3613,67.09050000000002,"[6, 6, 6, 6, 7, 1, 1, 1, 1, 1]"
141,-228.553148657018,-229.253037143811,-229.285005379365,-229.311544567598,-0.6998884867930144,-0.731856722347004,-0.758395910579992,-0.0585074237869776,1.7013,41.39,-0.265,0.0189,0.2839,397.8388,68.07460000000002,"[6, 6, 6, 6, 8, 1, 1, 1, 1]"
142,-208.808717696094,-209.495116291599,-209.531211874505,-209.557737554434,-0.6863985955050111,-0.7224941784110115,-0.7490198583400058,-0.0626212628349947,4.1966,43.5,-0.2931,0.0289,0.322,407.3682,67.0905,"[7, 6, 6, 6, 6, 1, 1, 1, 1, 1]"
143,-224.788944176387,-225.502232782374,-225.532111150439,-225.559771111633,-0.7132886059870032,-0.7431669740520022,-0.7708269352460206,-0.0575383292590174,2.8377,40.21,-0.2775,0.0076,0.2851,386.5557,68.07860000000002,"[7, 6, 6, 6, 7, 1, 1, 1, 1]"
144,-244.611434062483,-245.338623393091,-245.363257765279,-245.390554494104,-0.727189330608013,-0.7518237027960026,-0.7791204316210099,-0.0519311010129968,3.6533,36.45,-0.3077,-0.0072,0.3004,376.0875,69.0627,"[7, 6, 6, 6, 8, 1, 1, 1]"
145,-229.803958618428,-230.524991986987,-230.567316685942,-230.592105962326,-0.7210333685590058,-0.763358067513991,-0.7881473438980038,-0.0671139753389979,3.147,44.1,-0.2486,-0.0157,0.2329,436.2586,70.09040000000003,"[8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
146,-245.78831276012,-246.536660238854,-246.572464091469,-246.59850430737,-0.7483474787340185,-0.7841513313489941,-0.8101915472500139,-0.0618440685159953,2.03,40.19,-0.2639,-0.0381,0.2258,363.3567,71.07850000000003,"[8, 6, 6, 6, 7, 1, 1, 1, 1, 1]"
147,-265.611751601077,-266.371464377003,-266.402861614102,-266.428126564681,-0.7597127759260047,-0.7911100130249906,-0.8163749636040052,-0.0566621876780004,2.3951,36.8,-0.2636,-0.0418,0.2217,402.0419,72.06260000000002,"[8, 6, 6, 6, 8, 1, 1, 1, 1]"
148,-245.794984338402,-246.540832636971,-246.57618097078,-246.602139689281,-0.7458482985690011,-0.7811966323779984,-0.8071553508789862,-0.061307052309985,3.2517,40.77,-0.2555,-0.0013,0.2542,383.6013,71.07850000000002,"[8, 6, 7, 6, 6, 1, 1, 1, 1, 1]"
149,-195.144533302625,-195.852799627849,-195.917798320249,-195.940608617908,-0.7082663252240025,-0.7732650176239986,-0.7960753152829909,-0.0878089900589884,0.095,52.9,-0.2723,0.0986,0.3709,514.3053,70.13400000000003,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
150,-230.959683693597,-231.705881973564,-231.759513448451,-231.782823287026,-0.7461982799670182,-0.7998297548540165,-0.8231395934290049,-0.0769413134619867,1.7468,45.95,-0.2623,0.0976,0.3599,471.3094,72.10620000000004,"[6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
151,-211.122428615592,-211.855709205144,-211.914741192494,-211.938659732619,-0.7332805895519812,-0.7923125769019919,-0.8162311170269732,-0.0829505274749919,1.0617,50.07,-0.2299,0.095,0.3249,474.34,71.12210000000003,"[6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
152,-230.950749730734,-231.692023883334,-231.746660197384,-231.769237675135,-0.7412741525999991,-0.7959104666499854,-0.8184879444009994,-0.0772137918010003,1.0906,46.29,-0.244,0.0955,0.3395,452.0432,72.10620000000004,"[6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
153,-230.963303013614,-231.706872718546,-231.759911715779,-231.782097590483,-0.743569704932014,-0.7966087021650026,-0.8187945768690099,-0.0752248719369959,1.3201,46.01,-0.2601,0.079,0.339,468.6229,72.10620000000004,"[8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
154,-246.947600653453,-247.716838958867,-247.763845099013,-247.787008838901,-0.7692383054139782,-0.8162444455599882,-0.8394081854479793,-0.0701698800340011,2.9395,42.64,-0.2436,0.0677,0.3113,445.0397,73.09430000000005,"[8, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
155,-266.779419288036,-267.561865368158,-267.603338390135,-267.62618537112,-0.7824460801219857,-0.8239191020989551,-0.8467660830839918,-0.0643200029620061,1.7822,38.7,-0.2641,0.0777,0.3418,424.287,74.07840000000003,"[8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
156,-193.991872551364,-194.674725079448,-194.731808581136,-194.756484233225,-0.6828525280839983,-0.7399360297719966,-0.7646116818609983,-0.0817591537769999,0.1413,50.34,-0.2335,0.0325,0.2661,375.5096,68.11820000000002,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
157,-245.820337666302,-246.564667740019,-246.602815602108,-246.629108033667,-0.7443300737169807,-0.7824779358059857,-0.8087703673649855,-0.0644402936480048,1.6299,38.7,-0.2479,0.0241,0.272,315.6279,71.07850000000002,"[6, 6, 7, 6, 8, 1, 1, 1, 1, 1]"
158,-229.803570381561,-230.517441304383,-230.564331363841,-230.588592893757,-0.7138709228219966,-0.7607609822800043,-0.7850225121960079,-0.0711515893740113,1.5715,43.73,-0.2303,0.0188,0.2491,336.0014,70.09040000000003,"[6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
159,-195.176092222259,-195.886296172547,-195.951896927276,-195.974789994331,-0.7102039502879904,-0.7758047050170092,-0.7986977720719892,-0.0884938217839987,0.001,52.0,-0.3078,0.0844,0.3922,414.0869,70.13400000000003,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
160,-230.990231760523,-231.732357243226,-231.787685580904,-231.810354057359,-0.7421254827030168,-0.7974538203810084,-0.8201222968360184,-0.0779968141330016,1.465,45.06,-0.2479,0.0825,0.3304,374.1439,72.10620000000006,"[6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
161,-266.809545185977,-267.584135722444,-267.628558704956,-267.651068134338,-0.7745905364669738,-0.8190135189789771,-0.8415229483609892,-0.0669324118940153,1.3482,38.2,-0.2572,0.0865,0.3437,333.797,74.07840000000003,"[6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
162,-193.94020822838,-194.630762601179,-194.684390345783,-194.708647665754,-0.6905543727989993,-0.7441821174029997,-0.7684394373740133,-0.0778850645750139,0.2527,48.92,-0.2519,0.0987,0.3506,350.7167,68.11820000000002,"[6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
163,-229.747031925348,-230.472063140036,-230.515463405662,-230.539816835674,-0.7250312146879878,-0.7684314803139785,-0.7927849103259916,-0.0677536956380038,1.7167,41.77,-0.2337,0.0853,0.319,315.0958,70.09040000000005,"[6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
164,-229.753195587842,-230.482004823555,-230.524397150789,-230.54939145487,-0.7288092357130154,-0.7712015629470272,-0.7961958670280183,-0.0673866313150028,1.8518,41.8,-0.2517,0.0951,0.3468,317.7261,70.09040000000005,"[6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
165,-224.813626018328,-225.538311987649,-225.561580405598,-225.591725183478,-0.7246859693210013,-0.7479543872699992,-0.778099165149996,-0.0534131958289947,2.2277,39.17,-0.2438,0.0239,0.2677,284.6224,68.07860000000002,"[7, 6, 6, 6, 7, 1, 1, 1, 1]"
166,-240.789195792269,-241.546726831703,-241.561521933954,-241.594018392667,-0.7575310394340136,-0.7723261416849994,-0.8048226003980119,-0.0472915609639983,4.2954,35.66,-0.2641,-0.0023,0.2618,266.8979,69.06670000000001,"[7, 6, 6, 7, 7, 1, 1, 1]"
167,-240.824926692764,-241.57261372095,-241.590451020383,-241.621608326719,-0.7476870281859931,-0.7655243276190049,-0.7966816339550178,-0.0489946057690247,2.79,35.01,-0.2705,0.0059,0.2764,264.8693,69.06670000000003,"[7, 6, 7, 6, 7, 1, 1, 1]"
168,-240.813601977014,-241.561012756436,-241.579759769509,-241.610901596402,-0.7474107794220117,-0.7661577924949938,-0.7972996193879851,-0.0498888399659733,5.498,35.27,-0.2551,0.0164,0.2715,266.6747,69.06670000000001,"[7, 6, 7, 7, 6, 1, 1, 1]"
169,-240.797688376934,-241.555371012828,-241.569358091748,-241.601582152995,-0.7576826358940139,-0.7716697148140099,-0.8038937760610168,-0.0462111401670028,0.0597,35.3,-0.2742,-0.0055,0.2687,265.6333,69.06670000000003,"[7, 7, 6, 6, 7, 1, 1, 1]"
170,-244.605833895764,-245.344714759178,-245.366274542495,-245.397136686613,-0.7388808634140105,-0.7604406467310127,-0.7913027908490164,-0.0524219274350059,2.8629,35.74,-0.2677,-0.0138,0.2538,272.9362,69.06270000000002,"[8, 6, 6, 6, 7, 1, 1, 1]"
171,-260.583089653131,-261.359252574346,-261.371201276181,-261.405463835449,-0.7761629212149614,-0.7881116230499856,-0.822374182317958,-0.0462112611029965,3.4411,32.49,-0.2862,-0.044,0.2422,256.5774,70.05080000000001,"[8, 6, 6, 7, 7, 1, 1]"
172,-260.619818296373,-261.381368158737,-261.397626173916,-261.429538308314,-0.7615498623640065,-0.7778078775430117,-0.8097200119410104,-0.0481701495770039,1.126,31.56,-0.3054,-0.0335,0.2719,253.56,70.05080000000001,"[8, 6, 7, 6, 7, 1, 1]"
173,-260.632001007804,-261.391456195982,-261.40775869782,-261.438625297692,-0.7594551881780376,-0.7757576900160075,-0.8066242898880205,-0.0471691017099829,3.1035,31.41,-0.2889,-0.0178,0.2711,252.7276,70.05080000000001,"[8, 6, 7, 7, 6, 1, 1]"
174,-276.572177198552,-277.373310715898,-277.380830232569,-277.416484242681,-0.8011335173459884,-0.8086530340169702,-0.8443070441289819,-0.0431735267829935,2.8915,28.58,-0.331,-0.0643,0.2667,239.8863,71.0389,"[8, 6, 7, 7, 7, 1]"
175,-260.564392264196,-261.342104328599,-261.354393179078,-261.388385038409,-0.7777120644030333,-0.7900009148820004,-0.8239927742130249,-0.0462807098099915,3.2148,32.29,-0.3213,-0.0515,0.2698,256.8034,70.05080000000001,"[8, 7, 6, 6, 7, 1, 1]"
176,-276.547138389988,-277.358868051512,-277.362752344537,-277.399571634505,-0.811729661523998,-0.8156139545490078,-0.8524332445169875,-0.0407035829929895,1.9641,28.86,-0.3379,-0.0815,0.2563,240.038,71.0389,"[8, 7, 6, 7, 7, 1]"
177,-292.50790037811,-293.353806447149,-293.350970333206,-293.390689726306,-0.8459060690390174,-0.8430699550960412,-0.8827893481960132,-0.0368832791569957,0.6581,25.66,-0.3671,-0.1073,0.2598,226.0123,72.027,"[8, 7, 7, 7, 7]"
178,-283.579510199498,-284.450542919916,-284.490246244698,-284.523966803537,-0.871032720418043,-0.9107360452000536,-0.9444566040390328,-0.0734238836209897,0.6411,54.16,-0.2383,-0.0315,0.2068,618.9851,83.08950000000003,"[6, 6, 7, 8, 6, 6, 1, 1, 1, 1, 1]"
179,-321.805312164771,-322.756266100073,-322.806496734941,-322.835952139938,-0.9509539353019818,-1.0011845701699826,-1.0306399751669917,-0.0796860398650096,1.9975,49.13,-0.2502,0.0066,0.2567,639.6693,89.09330000000004,"[6, 6, 6, 8, 7, 8, 1, 1, 1, 1, 1, 1, 1]"
180,-285.984609709271,-286.899738345774,-286.962208058203,-286.992242226297,-0.9151286365029704,-0.9775983489319628,-1.007632517025968,-0.0925038805229974,0.6759,56.46,-0.239,0.0173,0.2562,699.8479,87.12110000000006,"[6, 6, 6, 6, 7, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
181,-284.781973767423,-285.67390746983,-285.727257712557,-285.758122199965,-0.891933702407016,-0.9452839451340084,-0.9761484325420042,-0.0842147301349882,0.8763,53.48,-0.2405,0.0074,0.2479,599.0421,85.10530000000003,"[8, 7, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
